"state","county","tract","GEO_ID","P002001","P002002","P002003","P002004","P002005","P002006","NAME","P002001ERR"
"17","031","819900","1400000US17031819900",3398,3398,3398,0,0,0,"Census Tract 8199, Cook County, Illinois",NA
"17","031","818200","1400000US17031818200",4702,4702,4702,0,0,0,"Census Tract 8182, Cook County, Illinois",NA
"17","197","880118","1400000US17197880118",4734,4734,4734,0,0,0,"Census Tract 8801.18, Will County, Illinois",NA
"17","167","002200","1400000US17167002200",3375,3375,3375,0,0,0,"Census Tract 22, Sangamon County, Illinois",NA
"17","197","880408","1400000US17197880408",5103,5103,5103,0,0,0,"Census Tract 8804.08, Will County, Illinois",NA
"17","199","020100","1400000US17199020100",3678,1148,1148,0,2530,0,"Census Tract 201, Williamson County, Illinois",NA
"17","099","961900","1400000US17099961900",4355,3641,0,3641,714,0,"Census Tract 9619, LaSalle County, Illinois",NA
"17","015","960100","1400000US17015960100",3578,0,0,0,3578,0,"Census Tract 9601, Carroll County, Illinois",NA
"17","201","000103","1400000US17201000103",2831,2831,2831,0,0,0,"Census Tract 1.03, Winnebago County, Illinois",NA
"17","121","952400","1400000US17121952400",3623,3566,0,3566,57,0,"Census Tract 9524, Marion County, Illinois",NA
"17","163","501100","1400000US17163501100",1777,1777,1777,0,0,0,"Census Tract 5011, St. Clair County, Illinois",NA
"17","097","864106","1400000US17097864106",4087,4087,4087,0,0,0,"Census Tract 8641.06, Lake County, Illinois",NA
"17","197","880116","1400000US17197880116",2912,2912,2912,0,0,0,"Census Tract 8801.16, Will County, Illinois",NA
"17","031","161000","1400000US17031161000",1707,1707,1707,0,0,0,"Census Tract 1610, Cook County, Illinois",NA
"17","031","808200","1400000US17031808200",5196,5196,5196,0,0,0,"Census Tract 8082, Cook County, Illinois",NA
"17","031","661000","1400000US17031661000",5706,5706,5706,0,0,0,"Census Tract 6610, Cook County, Illinois",NA
"17","115","002903","1400000US17115002903",4616,4596,4596,0,20,0,"Census Tract 29.03, Macon County, Illinois",NA
"17","001","000202","1400000US17001000202",2999,2999,0,2999,0,0,"Census Tract 2.02, Adams County, Illinois",NA
"17","099","961701","1400000US17099961701",6355,5431,0,5431,924,0,"Census Tract 9617.01, LaSalle County, Illinois",NA
"17","111","870604","1400000US17111870604",6011,5827,5827,0,184,0,"Census Tract 8706.04, McHenry County, Illinois",NA
"17","031","660301","1400000US17031660301",1785,1785,1785,0,0,0,"Census Tract 6603.01, Cook County, Illinois",NA
"17","107","952900","1400000US17107952900",3759,491,0,491,3268,0,"Census Tract 9529, Logan County, Illinois",NA
"17","177","000600","1400000US17177000600",3427,69,0,69,3358,0,"Census Tract 6, Stephenson County, Illinois",NA
"17","031","530200","1400000US17031530200",5152,5152,5152,0,0,0,"Census Tract 5302, Cook County, Illinois",NA
"17","031","640800","1400000US17031640800",1716,1716,1716,0,0,0,"Census Tract 6408, Cook County, Illinois",NA
"17","163","501700","1400000US17163501700",3264,3264,3264,0,0,0,"Census Tract 5017, St. Clair County, Illinois",NA
"17","077","010300","1400000US17077010300",3115,0,0,0,3115,0,"Census Tract 103, Jackson County, Illinois",NA
"17","141","961200","1400000US17141961200",5778,3857,0,3857,1921,0,"Census Tract 9612, Ogle County, Illinois",NA
"17","001","001002","1400000US17001001002",3223,3223,0,3223,0,0,"Census Tract 10.02, Adams County, Illinois",NA
"17","011","965200","1400000US17011965200",3600,3348,0,3348,252,0,"Census Tract 9652, Bureau County, Illinois",NA
"17","031","540102","1400000US17031540102",3109,3109,3109,0,0,0,"Census Tract 5401.02, Cook County, Illinois",NA
"17","037","002100","1400000US17037002100",2428,2312,2312,0,116,0,"Census Tract 21, DeKalb County, Illinois",NA
"17","197","880305","1400000US17197880305",5585,5585,5585,0,0,0,"Census Tract 8803.05, Will County, Illinois",NA
"17","031","190602","1400000US17031190602",5516,5516,5516,0,0,0,"Census Tract 1906.02, Cook County, Illinois",NA
"17","179","020500","1400000US17179020500",4652,4267,4267,0,385,0,"Census Tract 205, Tazewell County, Illinois",NA
"17","011","965100","1400000US17011965100",4152,3513,0,3513,639,0,"Census Tract 9651, Bureau County, Illinois",NA
"17","139","976900","1400000US17139976900",4892,179,0,179,4713,0,"Census Tract 9769, Moultrie County, Illinois",NA
"17","031","650301","1400000US17031650301",5711,5711,5711,0,0,0,"Census Tract 6503.01, Cook County, Illinois",NA
"17","197","880421","1400000US17197880421",5732,5624,5624,0,108,0,"Census Tract 8804.21, Will County, Illinois",NA
"17","031","825700","1400000US17031825700",4206,4206,4206,0,0,0,"Census Tract 8257, Cook County, Illinois",NA
"17","031","805802","1400000US17031805802",4926,4926,4926,0,0,0,"Census Tract 8058.02, Cook County, Illinois",NA
"17","031","241600","1400000US17031241600",3477,3477,3477,0,0,0,"Census Tract 2416, Cook County, Illinois",NA
"17","097","861510","1400000US17097861510",4901,4901,4901,0,0,0,"Census Tract 8615.10, Lake County, Illinois",NA
"17","173","959300","1400000US17173959300",4999,4812,0,4812,187,0,"Census Tract 9593, Shelby County, Illinois",NA
"17","097","861702","1400000US17097861702",4148,4148,4148,0,0,0,"Census Tract 8617.02, Lake County, Illinois",NA
"17","031","822802","1400000US17031822802",3616,3616,3616,0,0,0,"Census Tract 8228.02, Cook County, Illinois",NA
"17","161","024101","1400000US17161024101",3649,1385,1385,0,2264,0,"Census Tract 241.01, Rock Island County, Illinois",NA
"17","037","001400","1400000US17037001400",6451,6197,6197,0,254,0,"Census Tract 14, DeKalb County, Illinois",NA
"17","031","650100","1400000US17031650100",4816,4816,4816,0,0,0,"Census Tract 6501, Cook County, Illinois",NA
"17","031","170400","1400000US17031170400",3870,3870,3870,0,0,0,"Census Tract 1704, Cook County, Illinois",NA
"17","087","980000","1400000US17087980000",1538,0,0,0,1538,0,"Census Tract 9800, Johnson County, Illinois",NA
"17","143","005000","1400000US17143005000",2631,2631,2631,0,0,0,"Census Tract 50, Peoria County, Illinois",NA
"17","031","803005","1400000US17031803005",2655,2655,2655,0,0,0,"Census Tract 8030.05, Cook County, Illinois",NA
"17","075","950500","1400000US17075950500",4144,1390,0,1390,2754,0,"Census Tract 9505, Iroquois County, Illinois",NA
"17","097","862100","1400000US17097862100",5159,5159,5159,0,0,0,"Census Tract 8621, Lake County, Illinois",NA
"17","041","952300","1400000US17041952300",5559,0,0,0,5559,0,"Census Tract 9523, Douglas County, Illinois",NA
"17","031","839500","1400000US17031839500",1545,1545,1545,0,0,0,"Census Tract 8395, Cook County, Illinois",NA
"17","031","160502","1400000US17031160502",3550,3550,3550,0,0,0,"Census Tract 1605.02, Cook County, Illinois",NA
"17","115","000400","1400000US17115000400",1292,1292,1292,0,0,0,"Census Tract 4, Macon County, Illinois",NA
"17","043","846206","1400000US17043846206",4189,4189,4189,0,0,0,"Census Tract 8462.06, DuPage County, Illinois",NA
"17","049","950500","1400000US17049950500",4272,5,0,5,4267,0,"Census Tract 9505, Effingham County, Illinois",NA
"17","031","490700","1400000US17031490700",3085,3085,3085,0,0,0,"Census Tract 4907, Cook County, Illinois",NA
"17","037","001900","1400000US17037001900",2431,1641,0,1641,790,0,"Census Tract 19, DeKalb County, Illinois",NA
"17","031","230500","1400000US17031230500",3570,3570,3570,0,0,0,"Census Tract 2305, Cook County, Illinois",NA
"17","091","012200","1400000US17091012200",3362,3362,3362,0,0,0,"Census Tract 122, Kankakee County, Illinois",NA
"17","149","952400","1400000US17149952400",3337,0,0,0,3337,0,"Census Tract 9524, Pike County, Illinois",NA
"17","167","002300","1400000US17167002300",2460,2460,2460,0,0,0,"Census Tract 23, Sangamon County, Illinois",NA
"17","161","021600","1400000US17161021600",2872,2872,2872,0,0,0,"Census Tract 216, Rock Island County, Illinois",NA
"17","031","640400","1400000US17031640400",3190,3190,3190,0,0,0,"Census Tract 6404, Cook County, Illinois",NA
"17","111","870811","1400000US17111870811",4620,4178,4178,0,442,0,"Census Tract 8708.11, McHenry County, Illinois",NA
"17","013","951200","1400000US17013951200",2681,0,0,0,2681,0,"Census Tract 9512, Calhoun County, Illinois",NA
"17","031","430700","1400000US17031430700",2210,2210,2210,0,0,0,"Census Tract 4307, Cook County, Illinois",NA
"17","031","811500","1400000US17031811500",5895,5895,5895,0,0,0,"Census Tract 8115, Cook County, Illinois",NA
"17","031","807900","1400000US17031807900",4074,4074,4074,0,0,0,"Census Tract 8079, Cook County, Illinois",NA
"17","119","403601","1400000US17119403601",3261,2940,0,2940,321,0,"Census Tract 4036.01, Madison County, Illinois",NA
"17","163","503334","1400000US17163503334",6570,6570,6570,0,0,0,"Census Tract 5033.34, St. Clair County, Illinois",NA
"17","055","040900","1400000US17055040900",2738,2614,0,2614,124,0,"Census Tract 409, Franklin County, Illinois",NA
"17","113","001106","1400000US17113001106",3294,3294,3294,0,0,0,"Census Tract 11.06, McLean County, Illinois",NA
"17","097","864412","1400000US17097864412",4156,4156,4156,0,0,0,"Census Tract 8644.12, Lake County, Illinois",NA
"17","197","883603","1400000US17197883603",2973,2973,2973,0,0,0,"Census Tract 8836.03, Will County, Illinois",NA
"17","151","971300","1400000US17151971300",2045,0,0,0,2045,0,"Census Tract 9713, Pope County, Illinois",NA
"17","113","001700","1400000US17113001700",2292,2292,2292,0,0,0,"Census Tract 17, McLean County, Illinois",NA
"17","031","061200","1400000US17031061200",1889,1889,1889,0,0,0,"Census Tract 612, Cook County, Illinois",NA
"17","001","010300","1400000US17001010300",5890,0,0,0,5890,0,"Census Tract 103, Adams County, Illinois",NA
"17","031","271800","1400000US17031271800",970,970,970,0,0,0,"Census Tract 2718, Cook County, Illinois",NA
"17","031","720100","1400000US17031720100",3300,3300,3300,0,0,0,"Census Tract 7201, Cook County, Illinois",NA
"17","097","864403","1400000US17097864403",5206,5206,5206,0,0,0,"Census Tract 8644.03, Lake County, Illinois",NA
"17","169","970100","1400000US17169970100",2256,0,0,0,2256,0,"Census Tract 9701, Schuyler County, Illinois",NA
"17","197","883515","1400000US17197883515",3996,3996,3996,0,0,0,"Census Tract 8835.15, Will County, Illinois",NA
"17","031","063302","1400000US17031063302",3996,3996,3996,0,0,0,"Census Tract 633.02, Cook County, Illinois",NA
"17","111","870905","1400000US17111870905",4919,4919,0,4919,0,0,"Census Tract 8709.05, McHenry County, Illinois",NA
"17","031","140200","1400000US17031140200",5965,5965,5965,0,0,0,"Census Tract 1402, Cook County, Illinois",NA
"17","029","001200","1400000US17029001200",3460,3422,0,3422,38,0,"Census Tract 12, Coles County, Illinois",NA
"17","031","242400","1400000US17031242400",2764,2764,2764,0,0,0,"Census Tract 2424, Cook County, Illinois",NA
"17","031","826100","1400000US17031826100",6414,6414,6414,0,0,0,"Census Tract 8261, Cook County, Illinois",NA
"17","057","953200","1400000US17057953200",2847,0,0,0,2847,0,"Census Tract 9532, Fulton County, Illinois",NA
"17","031","804705","1400000US17031804705",3976,3976,3976,0,0,0,"Census Tract 8047.05, Cook County, Illinois",NA
"17","119","402100","1400000US17119402100",3321,3321,3321,0,0,0,"Census Tract 4021, Madison County, Illinois",NA
"17","097","861404","1400000US17097861404",6076,6076,6076,0,0,0,"Census Tract 8614.04, Lake County, Illinois",NA
"17","197","880418","1400000US17197880418",5374,5374,5374,0,0,0,"Census Tract 8804.18, Will County, Illinois",NA
"17","051","950600","1400000US17051950600",2542,0,0,0,2542,0,"Census Tract 9506, Fayette County, Illinois",NA
"17","031","190601","1400000US17031190601",4545,4545,4545,0,0,0,"Census Tract 1906.01, Cook County, Illinois",NA
"17","031","740400","1400000US17031740400",4785,4785,4785,0,0,0,"Census Tract 7404, Cook County, Illinois",NA
"17","099","963500","1400000US17099963500",4785,4062,0,4062,723,0,"Census Tract 9635, LaSalle County, Illinois",NA
"17","031","824108","1400000US17031824108",8063,8063,8063,0,0,0,"Census Tract 8241.08, Cook County, Illinois",NA
"17","031","818500","1400000US17031818500",5682,5682,5682,0,0,0,"Census Tract 8185, Cook County, Illinois",NA
"17","091","012600","1400000US17091012600",4802,853,853,0,3949,0,"Census Tract 126, Kankakee County, Illinois",NA
"17","139","977200","1400000US17139977200",4247,4247,0,4247,0,0,"Census Tract 9772, Moultrie County, Illinois",NA
"17","147","954800","1400000US17147954800",2817,0,0,0,2817,0,"Census Tract 9548, Piatt County, Illinois",NA
"17","031","802100","1400000US17031802100",3573,3573,3573,0,0,0,"Census Tract 8021, Cook County, Illinois",NA
"17","043","844901","1400000US17043844901",3253,3253,3253,0,0,0,"Census Tract 8449.01, DuPage County, Illinois",NA
"17","043","845510","1400000US17043845510",3254,3254,3254,0,0,0,"Census Tract 8455.10, DuPage County, Illinois",NA
"17","199","020201","1400000US17199020201",5611,5296,5296,0,315,0,"Census Tract 202.01, Williamson County, Illinois",NA
"17","097","860906","1400000US17097860906",8937,8806,8806,0,131,0,"Census Tract 8609.06, Lake County, Illinois",NA
"17","161","021700","1400000US17161021700",4144,4144,4144,0,0,0,"Census Tract 217, Rock Island County, Illinois",NA
"17","193","958100","1400000US17193958100",3204,3103,0,3103,101,0,"Census Tract 9581, White County, Illinois",NA
"17","031","431200","1400000US17031431200",3078,3078,3078,0,0,0,"Census Tract 4312, Cook County, Illinois",NA
"17","025","972000","1400000US17025972000",2844,0,0,0,2844,0,"Census Tract 9720, Clay County, Illinois",NA
"17","107","953500","1400000US17107953500",5575,3045,0,3045,2530,0,"Census Tract 9535, Logan County, Illinois",NA
"17","031","150300","1400000US17031150300",7198,7198,7198,0,0,0,"Census Tract 1503, Cook County, Illinois",NA
"17","197","880109","1400000US17197880109",5469,5469,5469,0,0,0,"Census Tract 8801.09, Will County, Illinois",NA
"17","031","805502","1400000US17031805502",3888,3888,3888,0,0,0,"Census Tract 8055.02, Cook County, Illinois",NA
"17","089","852907","1400000US17089852907",6411,6411,6411,0,0,0,"Census Tract 8529.07, Kane County, Illinois",NA
"17","031","823803","1400000US17031823803",6760,6760,6760,0,0,0,"Census Tract 8238.03, Cook County, Illinois",NA
"17","031","490901","1400000US17031490901",3891,3891,3891,0,0,0,"Census Tract 4909.01, Cook County, Illinois",NA
"17","043","842603","1400000US17043842603",4590,4590,4590,0,0,0,"Census Tract 8426.03, DuPage County, Illinois",NA
"17","031","390500","1400000US17031390500",1598,1598,1598,0,0,0,"Census Tract 3905, Cook County, Illinois",NA
"17","031","828801","1400000US17031828801",4969,4969,4969,0,0,0,"Census Tract 8288.01, Cook County, Illinois",NA
"17","031","301802","1400000US17031301802",3518,3518,3518,0,0,0,"Census Tract 3018.02, Cook County, Illinois",NA
"17","093","890101","1400000US17093890101",18051,17240,17240,0,811,0,"Census Tract 8901.01, Kendall County, Illinois",NA
"17","203","030602","1400000US17203030602",3383,0,0,0,3383,0,"Census Tract 306.02, Woodford County, Illinois",NA
"17","055","040800","1400000US17055040800",3428,617,0,617,2811,0,"Census Tract 408, Franklin County, Illinois",NA
"17","093","890202","1400000US17093890202",2892,2892,2892,0,0,0,"Census Tract 8902.02, Kendall County, Illinois",NA
"17","043","846205","1400000US17043846205",3653,3653,3653,0,0,0,"Census Tract 8462.05, DuPage County, Illinois",NA
"17","201","003706","1400000US17201003706",6638,6638,6638,0,0,0,"Census Tract 37.06, Winnebago County, Illinois",NA
"17","031","828900","1400000US17031828900",3920,3920,3920,0,0,0,"Census Tract 8289, Cook County, Illinois",NA
"17","195","000500","1400000US17195000500",3480,3480,0,3480,0,0,"Census Tract 5, Whiteside County, Illinois",NA
"17","031","061000","1400000US17031061000",1647,1647,1647,0,0,0,"Census Tract 610, Cook County, Illinois",NA
"17","167","002400","1400000US17167002400",3582,3582,3582,0,0,0,"Census Tract 24, Sangamon County, Illinois",NA
"17","031","390200","1400000US17031390200",1840,1840,1840,0,0,0,"Census Tract 3902, Cook County, Illinois",NA
"17","043","841504","1400000US17043841504",3294,3294,3294,0,0,0,"Census Tract 8415.04, DuPage County, Illinois",NA
"17","163","504353","1400000US17163504353",4142,3742,3742,0,400,0,"Census Tract 5043.53, St. Clair County, Illinois",NA
"17","167","003201","1400000US17167003201",4430,4320,4320,0,110,0,"Census Tract 32.01, Sangamon County, Illinois",NA
"17","043","843800","1400000US17043843800",3484,3484,3484,0,0,0,"Census Tract 8438, DuPage County, Illinois",NA
"17","197","980000","1400000US17197980000",0,0,0,0,0,0,"Census Tract 9800, Will County, Illinois",NA
"17","031","825200","1400000US17031825200",2009,2009,2009,0,0,0,"Census Tract 8252, Cook County, Illinois",NA
"17","111","870904","1400000US17111870904",4805,4805,0,4805,0,0,"Census Tract 8709.04, McHenry County, Illinois",NA
"17","031","800300","1400000US17031800300",3501,3501,3501,0,0,0,"Census Tract 8003, Cook County, Illinois",NA
"17","099","962300","1400000US17099962300",6937,872,0,872,6065,0,"Census Tract 9623, LaSalle County, Illinois",NA
"17","095","001200","1400000US17095001200",1624,1083,0,1083,541,0,"Census Tract 12, Knox County, Illinois",NA
"17","043","841314","1400000US17043841314",6549,6549,6549,0,0,0,"Census Tract 8413.14, DuPage County, Illinois",NA
"17","031","600400","1400000US17031600400",3891,3891,3891,0,0,0,"Census Tract 6004, Cook County, Illinois",NA
"17","119","401901","1400000US17119401901",1841,1802,1802,0,39,0,"Census Tract 4019.01, Madison County, Illinois",NA
"17","165","955600","1400000US17165955600",2532,32,0,32,2500,0,"Census Tract 9556, Saline County, Illinois",NA
"17","089","851908","1400000US17089851908",5140,5140,5140,0,0,0,"Census Tract 8519.08, Kane County, Illinois",NA
"17","089","853500","1400000US17089853500",7049,7049,7049,0,0,0,"Census Tract 8535, Kane County, Illinois",NA
"17","095","001500","1400000US17095001500",3993,3389,0,3389,604,0,"Census Tract 15, Knox County, Illinois",NA
"17","097","860905","1400000US17097860905",5734,5734,5734,0,0,0,"Census Tract 8609.05, Lake County, Illinois",NA
"17","043","843400","1400000US17043843400",3474,3474,3474,0,0,0,"Census Tract 8434, DuPage County, Illinois",NA
"17","043","845805","1400000US17043845805",3861,3861,3861,0,0,0,"Census Tract 8458.05, DuPage County, Illinois",NA
"17","031","461000","1400000US17031461000",1496,1496,1496,0,0,0,"Census Tract 4610, Cook County, Illinois",NA
"17","195","000700","1400000US17195000700",2843,0,0,0,2843,0,"Census Tract 7, Whiteside County, Illinois",NA
"17","197","880309","1400000US17197880309",5340,5340,5340,0,0,0,"Census Tract 8803.09, Will County, Illinois",NA
"17","115","002100","1400000US17115002100",1550,1544,1544,0,6,0,"Census Tract 21, Macon County, Illinois",NA
"17","043","846524","1400000US17043846524",4669,4669,4669,0,0,0,"Census Tract 8465.24, DuPage County, Illinois",NA
"17","201","003805","1400000US17201003805",7269,7269,7269,0,0,0,"Census Tract 38.05, Winnebago County, Illinois",NA
"17","031","160200","1400000US17031160200",3443,3443,3443,0,0,0,"Census Tract 1602, Cook County, Illinois",NA
"17","173","959200","1400000US17173959200",3163,168,0,168,2995,0,"Census Tract 9592, Shelby County, Illinois",NA
"17","031","813500","1400000US17031813500",6994,6994,6994,0,0,0,"Census Tract 8135, Cook County, Illinois",NA
"17","179","021203","1400000US17179021203",4785,4785,4785,0,0,0,"Census Tract 212.03, Tazewell County, Illinois",NA
"17","097","861611","1400000US17097861611",4655,4655,4655,0,0,0,"Census Tract 8616.11, Lake County, Illinois",NA
"17","031","081401","1400000US17031081401",2279,2279,2279,0,0,0,"Census Tract 814.01, Cook County, Illinois",NA
"17","031","816401","1400000US17031816401",5142,5142,5142,0,0,0,"Census Tract 8164.01, Cook County, Illinois",NA
"17","031","060500","1400000US17031060500",1309,1309,1309,0,0,0,"Census Tract 605, Cook County, Illinois",NA
"17","031","831200","1400000US17031831200",5021,5021,5021,0,0,0,"Census Tract 8312, Cook County, Illinois",NA
"17","091","011500","1400000US17091011500",2423,2423,2423,0,0,0,"Census Tract 115, Kankakee County, Illinois",NA
"17","031","826800","1400000US17031826800",5436,5436,5436,0,0,0,"Census Tract 8268, Cook County, Illinois",NA
"17","037","001002","1400000US17037001002",5782,5782,5782,0,0,0,"Census Tract 10.02, DeKalb County, Illinois",NA
"17","043","841802","1400000US17043841802",5078,5078,5078,0,0,0,"Census Tract 8418.02, DuPage County, Illinois",NA
"17","031","080201","1400000US17031080201",3287,3287,3287,0,0,0,"Census Tract 802.01, Cook County, Illinois",NA
"17","019","001000","1400000US17019001000",4510,4510,4510,0,0,0,"Census Tract 10, Champaign County, Illinois",NA
"17","043","842706","1400000US17043842706",4561,4561,4561,0,0,0,"Census Tract 8427.06, DuPage County, Illinois",NA
"17","031","400500","1400000US17031400500",2258,2258,2258,0,0,0,"Census Tract 4005, Cook County, Illinois",NA
"17","031","825900","1400000US17031825900",3374,3374,3374,0,0,0,"Census Tract 8259, Cook County, Illinois",NA
"17","043","841323","1400000US17043841323",3032,3032,3032,0,0,0,"Census Tract 8413.23, DuPage County, Illinois",NA
"17","163","504002","1400000US17163504002",5909,0,0,0,5909,0,"Census Tract 5040.02, St. Clair County, Illinois",NA
"17","031","827902","1400000US17031827902",4524,4524,4524,0,0,0,"Census Tract 8279.02, Cook County, Illinois",NA
"17","101","880800","1400000US17101880800",5769,0,0,0,5769,0,"Census Tract 8808, Lawrence County, Illinois",NA
"17","031","817700","1400000US17031817700",4929,4929,4929,0,0,0,"Census Tract 8177, Cook County, Illinois",NA
"17","179","021102","1400000US17179021102",5836,5836,5836,0,0,0,"Census Tract 211.02, Tazewell County, Illinois",NA
"17","077","010400","1400000US17077010400",4627,2666,0,2666,1961,0,"Census Tract 104, Jackson County, Illinois",NA
"17","089","851500","1400000US17089851500",1254,1254,1254,0,0,0,"Census Tract 8515, Kane County, Illinois",NA
"17","115","001802","1400000US17115001802",2387,2387,2387,0,0,0,"Census Tract 18.02, Macon County, Illinois",NA
"17","165","955900","1400000US17165955900",2564,2529,0,2529,35,0,"Census Tract 9559, Saline County, Illinois",NA
"17","143","004200","1400000US17143004200",3646,3646,3646,0,0,0,"Census Tract 42, Peoria County, Illinois",NA
"17","197","883522","1400000US17197883522",3321,3321,3321,0,0,0,"Census Tract 8835.22, Will County, Illinois",NA
"17","043","844502","1400000US17043844502",3153,3153,3153,0,0,0,"Census Tract 8445.02, DuPage County, Illinois",NA
"17","031","811800","1400000US17031811800",5399,5399,5399,0,0,0,"Census Tract 8118, Cook County, Illinois",NA
"17","089","854501","1400000US17089854501",15186,13323,13323,0,1863,0,"Census Tract 8545.01, Kane County, Illinois",NA
"17","201","004002","1400000US17201004002",6959,6947,6947,0,12,0,"Census Tract 40.02, Winnebago County, Illinois",NA
"17","201","980000","1400000US17201980000",2,2,2,0,0,0,"Census Tract 9800, Winnebago County, Illinois",NA
"17","031","320600","1400000US17031320600",4256,4256,4256,0,0,0,"Census Tract 3206, Cook County, Illinois",NA
"17","167","001004","1400000US17167001004",4631,4631,4631,0,0,0,"Census Tract 10.04, Sangamon County, Illinois",NA
"17","031","816500","1400000US17031816500",4438,4438,4438,0,0,0,"Census Tract 8165, Cook County, Illinois",NA
"17","043","846507","1400000US17043846507",2823,2823,2823,0,0,0,"Census Tract 8465.07, DuPage County, Illinois",NA
"17","115","003100","1400000US17115003100",2531,2531,2531,0,0,0,"Census Tract 31, Macon County, Illinois",NA
"17","031","100300","1400000US17031100300",6177,6177,6177,0,0,0,"Census Tract 1003, Cook County, Illinois",NA
"17","119","402722","1400000US17119402722",2891,2449,2449,0,442,0,"Census Tract 4027.22, Madison County, Illinois",NA
"17","031","804715","1400000US17031804715",3292,3292,3292,0,0,0,"Census Tract 8047.15, Cook County, Illinois",NA
"17","135","957900","1400000US17135957900",5040,4607,0,4607,433,0,"Census Tract 9579, Montgomery County, Illinois",NA
"17","031","824006","1400000US17031824006",3867,3843,3843,0,24,0,"Census Tract 8240.06, Cook County, Illinois",NA
"17","097","861105","1400000US17097861105",4068,4068,4068,0,0,0,"Census Tract 8611.05, Lake County, Illinois",NA
"17","105","960200","1400000US17105960200",4690,1108,0,1108,3582,0,"Census Tract 9602, Livingston County, Illinois",NA
"17","031","819700","1400000US17031819700",5917,5917,5917,0,0,0,"Census Tract 8197, Cook County, Illinois",NA
"17","043","842710","1400000US17043842710",3684,3684,3684,0,0,0,"Census Tract 8427.10, DuPage County, Illinois",NA
"17","141","961500","1400000US17141961500",4563,0,0,0,4563,0,"Census Tract 9615, Ogle County, Illinois",NA
"17","031","840100","1400000US17031840100",2935,2935,2935,0,0,0,"Census Tract 8401, Cook County, Illinois",NA
"17","031","340300","1400000US17031340300",1786,1786,1786,0,0,0,"Census Tract 3403, Cook County, Illinois",NA
"17","031","828802","1400000US17031828802",3038,3038,3038,0,0,0,"Census Tract 8288.02, Cook County, Illinois",NA
"17","091","010602","1400000US17091010602",5822,5814,5814,0,8,0,"Census Tract 106.02, Kankakee County, Illinois",NA
"17","201","002400","1400000US17201002400",2696,2696,2696,0,0,0,"Census Tract 24, Winnebago County, Illinois",NA
"17","031","827901","1400000US17031827901",2605,2605,2605,0,0,0,"Census Tract 8279.01, Cook County, Illinois",NA
"17","031","843200","1400000US17031843200",2780,2780,2780,0,0,0,"Census Tract 8432, Cook County, Illinois",NA
"17","031","831400","1400000US17031831400",2964,2964,2964,0,0,0,"Census Tract 8314, Cook County, Illinois",NA
"17","197","883811","1400000US17197883811",3139,2717,2717,0,422,0,"Census Tract 8838.11, Will County, Illinois",NA
"17","199","020202","1400000US17199020202",2379,1645,1645,0,734,0,"Census Tract 202.02, Williamson County, Illinois",NA
"17","031","530300","1400000US17031530300",4273,4273,4273,0,0,0,"Census Tract 5303, Cook County, Illinois",NA
"17","031","805701","1400000US17031805701",5074,5074,5074,0,0,0,"Census Tract 8057.01, Cook County, Illinois",NA
"17","179","020900","1400000US17179020900",2243,2243,2243,0,0,0,"Census Tract 209, Tazewell County, Illinois",NA
"17","043","846312","1400000US17043846312",4330,4330,4330,0,0,0,"Census Tract 8463.12, DuPage County, Illinois",NA
"17","111","870101","1400000US17111870101",7277,3276,3276,0,4001,0,"Census Tract 8701.01, McHenry County, Illinois",NA
"17","033","880600","1400000US17033880600",3036,0,0,0,3036,0,"Census Tract 8806, Crawford County, Illinois",NA
"17","043","846201","1400000US17043846201",5853,5853,5853,0,0,0,"Census Tract 8462.01, DuPage County, Illinois",NA
"17","161","022600","1400000US17161022600",2311,2311,2311,0,0,0,"Census Tract 226, Rock Island County, Illinois",NA
"17","197","883209","1400000US17197883209",3090,3090,3090,0,0,0,"Census Tract 8832.09, Will County, Illinois",NA
"17","031","730600","1400000US17031730600",3614,3614,3614,0,0,0,"Census Tract 7306, Cook County, Illinois",NA
"17","179","021606","1400000US17179021606",5683,5452,5452,0,231,0,"Census Tract 216.06, Tazewell County, Illinois",NA
"17","043","841706","1400000US17043841706",4113,4113,4113,0,0,0,"Census Tract 8417.06, DuPage County, Illinois",NA
"17","167","000400","1400000US17167000400",2969,2969,2969,0,0,0,"Census Tract 4, Sangamon County, Illinois",NA
"17","031","010600","1400000US17031010600",6097,6097,6097,0,0,0,"Census Tract 106, Cook County, Illinois",NA
"17","031","824004","1400000US17031824004",5371,5341,5341,0,30,0,"Census Tract 8240.04, Cook County, Illinois",NA
"17","063","000700","1400000US17063000700",6056,4420,0,4420,1636,0,"Census Tract 7, Grundy County, Illinois",NA
"17","071","973300","1400000US17071973300",2483,0,0,0,2483,0,"Census Tract 9733, Henderson County, Illinois",NA
"17","019","005900","1400000US17019005900",6366,6366,6366,0,0,0,"Census Tract 59, Champaign County, Illinois",NA
"17","115","002200","1400000US17115002200",5553,2872,2872,0,2681,0,"Census Tract 22, Macon County, Illinois",NA
"17","095","000500","1400000US17095000500",5692,5364,0,5364,328,0,"Census Tract 5, Knox County, Illinois",NA
"17","031","280900","1400000US17031280900",942,942,942,0,0,0,"Census Tract 2809, Cook County, Illinois",NA
"17","031","823901","1400000US17031823901",3519,3517,3517,0,2,0,"Census Tract 8239.01, Cook County, Illinois",NA
"17","031","252000","1400000US17031252000",5719,5719,5719,0,0,0,"Census Tract 2520, Cook County, Illinois",NA
