"COUNTYFP","TRACT","pm","label_cause","age_group_id","rr"
77,10700,17.31,"cvd_ihd","80",1.15061539928992
77,10800,15.5,"cvd_ihd","80",1.14334001597051
77,10900,17.46,"cvd_ihd","80",1.15061539928992
77,11000,16.79,"cvd_ihd","80",1.15061539928992
77,11100,15.79,"cvd_ihd","80",1.14334001597051
77,11200,15.57,"cvd_ihd","80",1.14334001597051
77,11300,14.08,"cvd_ihd","80",1.12824226075107
77,11400,15.17,"cvd_ihd","80",1.13588342553348
77,11501,15.6,"cvd_ihd","80",1.14334001597051
77,11502,15.24,"cvd_ihd","80",1.13588342553348
77,11601,15.2,"cvd_ihd","80",1.13588342553348
77,11602,15.43,"cvd_ihd","80",1.13588342553348
77,11700,15.55,"cvd_ihd","80",1.14334001597051
77,11800,15.34,"cvd_ihd","80",1.13588342553348
79,979100,15.32,"cvd_ihd","80",1.13588342553348
79,979200,15.64,"cvd_ihd","80",1.14334001597051
79,979300,16.18,"cvd_ihd","80",1.14334001597051
79,979400,16.31,"cvd_ihd","80",1.14334001597051
79,979500,16.01,"cvd_ihd","80",1.14334001597051
79,979600,16.35,"cvd_ihd","80",1.14334001597051
79,979700,15.32,"cvd_ihd","80",1.13588342553348
79,979800,15.55,"cvd_ihd","80",1.14334001597051
79,979900,15.16,"cvd_ihd","80",1.13588342553348
81,40200,15.54,"cvd_ihd","80",1.14334001597051
81,40300,15.92,"cvd_ihd","80",1.14334001597051
81,40400,15.37,"cvd_ihd","80",1.13588342553348
81,40500,15.52,"cvd_ihd","80",1.14334001597051
81,40601,15.72,"cvd_ihd","80",1.14334001597051
81,40602,15.27,"cvd_ihd","80",1.13588342553348
81,40700,16.07,"cvd_ihd","80",1.14334001597051
81,40800,16.56,"cvd_ihd","80",1.15061539928992
81,40900,15.6,"cvd_ihd","80",1.14334001597051
81,41000,15.2,"cvd_ihd","80",1.13588342553348
81,41100,15.25,"cvd_ihd","80",1.13588342553348
81,41200,15.02,"cvd_ihd","80",1.13588342553348
81,41300,15.63,"cvd_ihd","80",1.14334001597051
81,41400,15.6,"cvd_ihd","80",1.14334001597051
81,41600,15.31,"cvd_ihd","80",1.13588342553348
81,41700,15.11,"cvd_ihd","80",1.13588342553348
81,41800,15.03,"cvd_ihd","80",1.13588342553348
81,41900,15.17,"cvd_ihd","80",1.13588342553348
81,42001,16.03,"cvd_ihd","80",1.14334001597051
81,42002,15.32,"cvd_ihd","80",1.13588342553348
81,42100,15.29,"cvd_ihd","80",1.13588342553348
83,20100,16.1,"cvd_ihd","80",1.14334001597051
83,20200,15.62,"cvd_ihd","80",1.14334001597051
83,20300,15.27,"cvd_ihd","80",1.13588342553348
83,20401,15.03,"cvd_ihd","80",1.13588342553348
83,20402,16.17,"cvd_ihd","80",1.14334001597051
83,20500,17.24,"cvd_ihd","80",1.15061539928992
83,20600,16.71,"cvd_ihd","80",1.15061539928992
83,20700,16.53,"cvd_ihd","80",1.15061539928992
83,20801,16.57,"cvd_ihd","80",1.15061539928992
83,20802,16.51,"cvd_ihd","80",1.15061539928992
83,20900,17.06,"cvd_ihd","80",1.15061539928992
83,21000,17.44,"cvd_ihd","80",1.15061539928992
83,21100,15.72,"cvd_ihd","80",1.14334001597051
83,21200,15.88,"cvd_ihd","80",1.14334001597051
85,980800,16.23,"cvd_ihd","80",1.14334001597051
85,981000,16.6,"cvd_ihd","80",1.15061539928992
85,981100,15.99,"cvd_ihd","80",1.14334001597051
85,981200,15.73,"cvd_ihd","80",1.14334001597051
87,981400,15.62,"cvd_ihd","80",1.14334001597051
87,981500,16.05,"cvd_ihd","80",1.14334001597051
87,981600,16.4,"cvd_ihd","80",1.14334001597051
87,981700,16.68,"cvd_ihd","80",1.15061539928992
87,981800,16.63,"cvd_ihd","80",1.15061539928992
87,981900,16.65,"cvd_ihd","80",1.15061539928992
87,982000,16.7,"cvd_ihd","80",1.15061539928992
87,982100,16.92,"cvd_ihd","80",1.15061539928992
87,982200,16.17,"cvd_ihd","80",1.14334001597051
87,982300,15.81,"cvd_ihd","80",1.14334001597051
89,100,17.97,"cvd_ihd","80",1.15771294271945
89,201,16.26,"cvd_ihd","80",1.14334001597051
89,202,17.08,"cvd_ihd","80",1.15061539928992
89,301,17.4,"cvd_ihd","80",1.15061539928992
89,302,17.41,"cvd_ihd","80",1.15061539928992
89,401,15.84,"cvd_ihd","80",1.14334001597051
89,402,15.59,"cvd_ihd","80",1.14334001597051
89,501,17.38,"cvd_ihd","80",1.15061539928992
89,502,17.89,"cvd_ihd","80",1.15771294271945
89,503,17.76,"cvd_ihd","80",1.15771294271945
89,601,17.72,"cvd_ihd","80",1.15771294271945
89,602,17.38,"cvd_ihd","80",1.15061539928992
89,701,18.19,"cvd_ihd","80",1.15771294271945
89,702,18.08,"cvd_ihd","80",1.15771294271945
89,800,18.33,"cvd_ihd","80",1.15771294271945
89,901,15.91,"cvd_ihd","80",1.14334001597051
89,902,15.98,"cvd_ihd","80",1.14334001597051
89,1000,17.05,"cvd_ihd","80",1.15061539928992
89,1100,18.08,"cvd_ihd","80",1.15771294271945
89,1200,18.33,"cvd_ihd","80",1.15771294271945
89,1300,17.72,"cvd_ihd","80",1.15771294271945
89,1400,17.09,"cvd_ihd","80",1.15061539928992
89,1500,18.06,"cvd_ihd","80",1.15771294271945
89,1600,17.85,"cvd_ihd","80",1.15771294271945
89,1700,16.89,"cvd_ihd","80",1.15061539928992
89,1801,14.78,"cvd_ihd","80",1.13588342553348
89,1901,16.09,"cvd_ihd","80",1.14334001597051
89,1902,15.48,"cvd_ihd","80",1.13588342553348
89,1903,16.68,"cvd_ihd","80",1.15061539928992
89,2000,17.97,"cvd_ihd","80",1.15771294271945
89,2100,18.23,"cvd_ihd","80",1.15771294271945
89,2200,17.86,"cvd_ihd","80",1.15771294271945
89,2300,18.03,"cvd_ihd","80",1.15771294271945
89,2400,17.73,"cvd_ihd","80",1.15771294271945
89,2501,18.2,"cvd_ihd","80",1.15771294271945
89,2502,17.26,"cvd_ihd","80",1.15061539928992
89,2600,17.5,"cvd_ihd","80",1.15771294271945
89,2701,17.16,"cvd_ihd","80",1.15061539928992
89,2721,16.5,"cvd_ihd","80",1.15061539928992
89,2722,15.42,"cvd_ihd","80",1.13588342553348
89,2801,16.85,"cvd_ihd","80",1.15061539928992
89,2802,16.69,"cvd_ihd","80",1.15061539928992
89,2911,17.1,"cvd_ihd","80",1.15061539928992
89,2912,15.78,"cvd_ihd","80",1.14334001597051
89,2921,17.05,"cvd_ihd","80",1.15061539928992
89,2922,15.56,"cvd_ihd","80",1.14334001597051
89,10100,14.77,"cvd_ihd","80",1.13588342553348
89,10200,15.37,"cvd_ihd","80",1.13588342553348
89,10301,16.45,"cvd_ihd","80",1.14334001597051
89,10302,16.15,"cvd_ihd","80",1.14334001597051
89,10401,16.25,"cvd_ihd","80",1.14334001597051
89,10402,15.79,"cvd_ihd","80",1.14334001597051
89,10501,15.84,"cvd_ihd","80",1.14334001597051
89,10502,15.51,"cvd_ihd","80",1.14334001597051
89,10611,16.22,"cvd_ihd","80",1.14334001597051
89,10612,16.18,"cvd_ihd","80",1.14334001597051
89,10621,16.15,"cvd_ihd","80",1.14334001597051
89,10622,16.81,"cvd_ihd","80",1.15061539928992
89,10701,15.82,"cvd_ihd","80",1.14334001597051
89,10702,16.1,"cvd_ihd","80",1.14334001597051
89,10800,15.72,"cvd_ihd","80",1.14334001597051
89,10901,15.73,"cvd_ihd","80",1.14334001597051
89,10902,15.27,"cvd_ihd","80",1.13588342553348
89,11011,16.36,"cvd_ihd","80",1.14334001597051
89,11012,16.12,"cvd_ihd","80",1.14334001597051
89,11013,16.57,"cvd_ihd","80",1.15061539928992
89,11014,16.5,"cvd_ihd","80",1.15061539928992
89,11021,16.47,"cvd_ihd","80",1.14334001597051
89,11022,16.99,"cvd_ihd","80",1.15061539928992
89,11100,16.45,"cvd_ihd","80",1.14334001597051
89,11200,16.22,"cvd_ihd","80",1.14334001597051
89,11300,15.98,"cvd_ihd","80",1.14334001597051
89,11400,16.8,"cvd_ihd","80",1.15061539928992
91,982900,16.02,"cvd_ihd","80",1.14334001597051
91,983000,15.4,"cvd_ihd","80",1.13588342553348
91,983100,15.63,"cvd_ihd","80",1.14334001597051
91,983200,14.86,"cvd_ihd","80",1.13588342553348
91,983300,14.92,"cvd_ihd","80",1.13588342553348
91,983400,15.54,"cvd_ihd","80",1.14334001597051
93,984000,14.53,"cvd_ihd","80",1.13588342553348
93,984100,14.2,"cvd_ihd","80",1.12824226075107
93,984200,13.94,"cvd_ihd","80",1.12824226075107
93,984300,14.2,"cvd_ihd","80",1.12824226075107
93,984400,14.16,"cvd_ihd","80",1.12824226075107
93,984500,14.82,"cvd_ihd","80",1.13588342553348
93,984600,14.67,"cvd_ihd","80",1.13588342553348
93,984700,15.43,"cvd_ihd","80",1.13588342553348
95,30100,15.22,"cvd_ihd","80",1.13588342553348
95,30201,14.62,"cvd_ihd","80",1.13588342553348
95,30202,15.36,"cvd_ihd","80",1.13588342553348
95,30300,15.14,"cvd_ihd","80",1.13588342553348
95,30400,15.25,"cvd_ihd","80",1.13588342553348
95,30500,15.12,"cvd_ihd","80",1.13588342553348
95,30600,15.72,"cvd_ihd","80",1.14334001597051
95,30700,15.18,"cvd_ihd","80",1.13588342553348
95,30801,16.22,"cvd_ihd","80",1.14334001597051
95,30802,15.78,"cvd_ihd","80",1.14334001597051
95,30901,15.66,"cvd_ihd","80",1.14334001597051
95,30902,16,"cvd_ihd","80",1.14334001597051
95,31000,15.85,"cvd_ihd","80",1.14334001597051
95,31100,15.71,"cvd_ihd","80",1.14334001597051
95,31200,15.85,"cvd_ihd","80",1.14334001597051
97,200,14.83,"cvd_ihd","80",1.13588342553348
97,401,15.18,"cvd_ihd","80",1.13588342553348
97,402,15.18,"cvd_ihd","80",1.13588342553348
97,500,15.34,"cvd_ihd","80",1.13588342553348
97,600,15.06,"cvd_ihd","80",1.13588342553348
97,701,15.03,"cvd_ihd","80",1.13588342553348
97,702,15.76,"cvd_ihd","80",1.14334001597051
97,800,15.54,"cvd_ihd","80",1.14334001597051
97,901,16.26,"cvd_ihd","80",1.14334001597051
97,902,16.76,"cvd_ihd","80",1.15061539928992
97,903,16.51,"cvd_ihd","80",1.15061539928992
97,1001,15.96,"cvd_ihd","80",1.14334001597051
97,1002,15.88,"cvd_ihd","80",1.14334001597051
97,1100,12.65,"cvd_ihd","80",1.12041315439556
97,1200,13.13,"cvd_ihd","80",1.12041315439556
97,1302,14.98,"cvd_ihd","80",1.13588342553348
97,1400,15.8,"cvd_ihd","80",1.14334001597051
97,1501,14.5,"cvd_ihd","80",1.13588342553348
97,1502,12.67,"cvd_ihd","80",1.12041315439556
97,1600,11.92,"cvd_ihd","80",1.11239273923921
97,1700,13.24,"cvd_ihd","80",1.12041315439556
97,1800,11.31,"cvd_ihd","80",1.10417764805427
97,1901,11.1,"cvd_ihd","80",1.10417764805427
97,1902,11.57,"cvd_ihd","80",1.11239273923921
97,2000,13.22,"cvd_ihd","80",1.12041315439556
97,2100,14.55,"cvd_ihd","80",1.13588342553348
97,2200,14.46,"cvd_ihd","80",1.12824226075107
97,2301,13.94,"cvd_ihd","80",1.12824226075107
97,2302,14.21,"cvd_ihd","80",1.12824226075107
97,2400,16.22,"cvd_ihd","80",1.14334001597051
97,2501,16.08,"cvd_ihd","80",1.14334001597051
97,2502,15.12,"cvd_ihd","80",1.13588342553348
97,2600,16.02,"cvd_ihd","80",1.14334001597051
97,2700,16.37,"cvd_ihd","80",1.14334001597051
97,2800,16.09,"cvd_ihd","80",1.14334001597051
97,2900,16.36,"cvd_ihd","80",1.14334001597051
97,3000,14.51,"cvd_ihd","80",1.13588342553348
97,3100,14.94,"cvd_ihd","80",1.13588342553348
97,3202,14.98,"cvd_ihd","80",1.13588342553348
97,3203,14.83,"cvd_ihd","80",1.13588342553348
97,3204,15.87,"cvd_ihd","80",1.14334001597051
97,3205,15.42,"cvd_ihd","80",1.13588342553348
97,3301,14.72,"cvd_ihd","80",1.13588342553348
97,3302,14.9,"cvd_ihd","80",1.13588342553348
97,3402,14.11,"cvd_ihd","80",1.12824226075107
97,3404,14.26,"cvd_ihd","80",1.12824226075107
97,3405,13.84,"cvd_ihd","80",1.12824226075107
97,3406,14.07,"cvd_ihd","80",1.12824226075107
97,3407,13.54,"cvd_ihd","80",1.12824226075107
97,3408,13.63,"cvd_ihd","80",1.12824226075107
97,3501,14.18,"cvd_ihd","80",1.12824226075107
97,3502,14.12,"cvd_ihd","80",1.12824226075107
97,3602,13.92,"cvd_ihd","80",1.12824226075107
97,3605,14.12,"cvd_ihd","80",1.12824226075107
97,3606,14.3,"cvd_ihd","80",1.12824226075107
97,3607,14.8,"cvd_ihd","80",1.13588342553348
97,3608,13.74,"cvd_ihd","80",1.12824226075107
97,3703,14.65,"cvd_ihd","80",1.13588342553348
97,3704,15.19,"cvd_ihd","80",1.13588342553348
97,3705,14.45,"cvd_ihd","80",1.12824226075107
97,3706,14.4,"cvd_ihd","80",1.12824226075107
97,3707,15.24,"cvd_ihd","80",1.13588342553348
97,3708,13.91,"cvd_ihd","80",1.12824226075107
97,3709,13.86,"cvd_ihd","80",1.12824226075107
97,3710,14.17,"cvd_ihd","80",1.12824226075107
97,3800,13.56,"cvd_ihd","80",1.12824226075107
97,3901,15.47,"cvd_ihd","80",1.13588342553348
97,3902,15.28,"cvd_ihd","80",1.13588342553348
97,4000,16.42,"cvd_ihd","80",1.14334001597051
97,4100,16.1,"cvd_ihd","80",1.14334001597051
97,4200,15.91,"cvd_ihd","80",1.14334001597051
97,4300,15.26,"cvd_ihd","80",1.13588342553348
97,4400,15.38,"cvd_ihd","80",1.13588342553348
97,4500,15.2,"cvd_ihd","80",1.13588342553348
97,4600,16.22,"cvd_ihd","80",1.14334001597051
97,4700,16.22,"cvd_ihd","80",1.14334001597051
97,4800,14.78,"cvd_ihd","80",1.13588342553348
97,4900,14.7,"cvd_ihd","80",1.13588342553348
97,5000,14,"cvd_ihd","80",1.12824226075107
97,5100,13.82,"cvd_ihd","80",1.12824226075107
97,5200,15.31,"cvd_ihd","80",1.13588342553348
97,5300,13.4,"cvd_ihd","80",1.12041315439556
97,5400,13.95,"cvd_ihd","80",1.12824226075107
97,5500,14.27,"cvd_ihd","80",1.12824226075107
97,5600,13.73,"cvd_ihd","80",1.12824226075107
97,5700,13.91,"cvd_ihd","80",1.12824226075107
97,5800,13.93,"cvd_ihd","80",1.12824226075107
97,5900,13.42,"cvd_ihd","80",1.12041315439556
97,6000,13.45,"cvd_ihd","80",1.12041315439556
97,6102,13.01,"cvd_ihd","80",1.12041315439556
97,6103,13.48,"cvd_ihd","80",1.12041315439556
97,6104,13.34,"cvd_ihd","80",1.12041315439556
97,6105,13.36,"cvd_ihd","80",1.12041315439556
97,6200,13.06,"cvd_ihd","80",1.12041315439556
97,6301,12.63,"cvd_ihd","80",1.12041315439556
97,6302,13.27,"cvd_ihd","80",1.12041315439556
97,6401,13.25,"cvd_ihd","80",1.12041315439556
97,6402,13.68,"cvd_ihd","80",1.12824226075107
97,6403,13.64,"cvd_ihd","80",1.12824226075107
97,6404,13.72,"cvd_ihd","80",1.12824226075107
97,6405,14.02,"cvd_ihd","80",1.12824226075107
97,6500,13.31,"cvd_ihd","80",1.12041315439556
97,6600,12.6,"cvd_ihd","80",1.12041315439556
97,6700,13.28,"cvd_ihd","80",1.12041315439556
97,6801,13.49,"cvd_ihd","80",1.12041315439556
97,6802,14.03,"cvd_ihd","80",1.12824226075107
97,6901,13.73,"cvd_ihd","80",1.12824226075107
97,6902,13.96,"cvd_ihd","80",1.12824226075107
97,7000,12.78,"cvd_ihd","80",1.12041315439556
97,7101,13.55,"cvd_ihd","80",1.12824226075107
97,7102,12.99,"cvd_ihd","80",1.12041315439556
97,7103,12.09,"cvd_ihd","80",1.11239273923921
97,7200,11.88,"cvd_ihd","80",1.11239273923921
97,7300,13.08,"cvd_ihd","80",1.12041315439556
99,985600,14.6,"cvd_ihd","80",1.13588342553348
99,985700,14.81,"cvd_ihd","80",1.13588342553348
99,985800,14.56,"cvd_ihd","80",1.13588342553348
99,985900,14.61,"cvd_ihd","80",1.13588342553348
99,986000,14.51,"cvd_ihd","80",1.13588342553348
99,986100,14.17,"cvd_ihd","80",1.12824226075107
99,986200,14.55,"cvd_ihd","80",1.13588342553348
101,100,17.9,"cvd_ihd","80",1.15771294271945
101,200,17.63,"cvd_ihd","80",1.15771294271945
101,300,17.77,"cvd_ihd","80",1.15771294271945
101,400,17.09,"cvd_ihd","80",1.15061539928992
101,500,18.07,"cvd_ihd","80",1.15771294271945
101,600,17.48,"cvd_ihd","80",1.15061539928992
101,700,18.28,"cvd_ihd","80",1.15771294271945
101,900,17.22,"cvd_ihd","80",1.15061539928992
101,1000,18.07,"cvd_ihd","80",1.15771294271945
101,1100,18.31,"cvd_ihd","80",1.15771294271945
101,1200,18.27,"cvd_ihd","80",1.15771294271945
101,1300,17.56,"cvd_ihd","80",1.15771294271945
101,1400,17.04,"cvd_ihd","80",1.15061539928992
101,1500,18.05,"cvd_ihd","80",1.15771294271945
101,1600,18.16,"cvd_ihd","80",1.15771294271945
101,1700,17.84,"cvd_ihd","80",1.15771294271945
101,1800,17.52,"cvd_ihd","80",1.15771294271945
101,1900,17.78,"cvd_ihd","80",1.15771294271945
101,2000,17.98,"cvd_ihd","80",1.15771294271945
101,2100,17.48,"cvd_ihd","80",1.15061539928992
101,2201,18.12,"cvd_ihd","80",1.15771294271945
101,2202,17.67,"cvd_ihd","80",1.15771294271945
101,2300,17.52,"cvd_ihd","80",1.15771294271945
101,2400,17.44,"cvd_ihd","80",1.15061539928992
101,2500,17.65,"cvd_ihd","80",1.15771294271945
101,2600,18.42,"cvd_ihd","80",1.15771294271945
101,2700,17.77,"cvd_ihd","80",1.15771294271945
101,2800,18.76,"cvd_ihd","80",1.16463601348682
101,2900,17.86,"cvd_ihd","80",1.15771294271945
101,3000,17.01,"cvd_ihd","80",1.15061539928992
101,3100,17.84,"cvd_ihd","80",1.15771294271945
101,3200,17.09,"cvd_ihd","80",1.15061539928992
101,3301,18.32,"cvd_ihd","80",1.15771294271945
101,3302,18.03,"cvd_ihd","80",1.15771294271945
101,5101,16.58,"cvd_ihd","80",1.15061539928992
101,5102,16.88,"cvd_ihd","80",1.15061539928992
101,5301,17.72,"cvd_ihd","80",1.15771294271945
101,5302,17.9,"cvd_ihd","80",1.15771294271945
101,5401,16.37,"cvd_ihd","80",1.14334001597051
101,5402,18.01,"cvd_ihd","80",1.15771294271945
101,5403,17.62,"cvd_ihd","80",1.15771294271945
101,5405,17.84,"cvd_ihd","80",1.15771294271945
101,5406,16.79,"cvd_ihd","80",1.15061539928992
101,5500,16.66,"cvd_ihd","80",1.15061539928992
101,5601,16.4,"cvd_ihd","80",1.14334001597051
101,5602,16.77,"cvd_ihd","80",1.15061539928992
101,5603,16.7,"cvd_ihd","80",1.15061539928992
101,5604,16.32,"cvd_ihd","80",1.14334001597051
101,5700,15.41,"cvd_ihd","80",1.13588342553348
101,5800,15.56,"cvd_ihd","80",1.14334001597051
101,5901,16.46,"cvd_ihd","80",1.14334001597051
101,5902,16.79,"cvd_ihd","80",1.15061539928992
101,6000,16.7,"cvd_ihd","80",1.15061539928992
101,6100,17.45,"cvd_ihd","80",1.15061539928992
103,100,17.27,"cvd_ihd","80",1.15061539928992
103,200,16.1,"cvd_ihd","80",1.14334001597051
103,300,17.52,"cvd_ihd","80",1.15771294271945
103,400,17,"cvd_ihd","80",1.15061539928992
103,600,16.5,"cvd_ihd","80",1.15061539928992
103,700,16.96,"cvd_ihd","80",1.15061539928992
103,800,18.35,"cvd_ihd","80",1.15771294271945
103,900,18.38,"cvd_ihd","80",1.15771294271945
103,1000,17.68,"cvd_ihd","80",1.15771294271945
103,5101,15.86,"cvd_ihd","80",1.14334001597051
103,5102,16.66,"cvd_ihd","80",1.15061539928992
103,5103,16.43,"cvd_ihd","80",1.14334001597051
103,5104,17.36,"cvd_ihd","80",1.15061539928992
103,5105,16.56,"cvd_ihd","80",1.15061539928992
103,5200,16.25,"cvd_ihd","80",1.14334001597051
103,5301,16.64,"cvd_ihd","80",1.15061539928992
103,5302,16.94,"cvd_ihd","80",1.15061539928992
103,5303,17.39,"cvd_ihd","80",1.15061539928992
103,5304,16.67,"cvd_ihd","80",1.15061539928992
103,5404,16.1,"cvd_ihd","80",1.14334001597051
103,5405,16.43,"cvd_ihd","80",1.14334001597051
103,5500,15.97,"cvd_ihd","80",1.14334001597051
103,5600,15.36,"cvd_ihd","80",1.13588342553348
103,5700,15.64,"cvd_ihd","80",1.14334001597051
105,986800,15.7,"cvd_ihd","80",1.14334001597051
105,987000,15.45,"cvd_ihd","80",1.13588342553348
105,987100,16.04,"cvd_ihd","80",1.14334001597051
105,987200,15.93,"cvd_ihd","80",1.14334001597051
107,50000,15.7,"cvd_ihd","80",1.14334001597051
107,50100,15.09,"cvd_ihd","80",1.13588342553348
107,50200,14.53,"cvd_ihd","80",1.13588342553348
107,50300,14.61,"cvd_ihd","80",1.13588342553348
107,50400,15.06,"cvd_ihd","80",1.13588342553348
109,988600,14.82,"cvd_ihd","80",1.13588342553348
109,988700,15.07,"cvd_ihd","80",1.13588342553348
109,988800,14.91,"cvd_ihd","80",1.13588342553348
109,988900,15.18,"cvd_ihd","80",1.13588342553348
109,989000,15.33,"cvd_ihd","80",1.13588342553348
109,989100,15.01,"cvd_ihd","80",1.13588342553348
109,989200,15.24,"cvd_ihd","80",1.13588342553348
109,989300,15.05,"cvd_ihd","80",1.13588342553348
111,990100,15.66,"cvd_ihd","80",1.14334001597051
111,990200,15.5,"cvd_ihd","80",1.14334001597051
111,990300,15.74,"cvd_ihd","80",1.14334001597051
111,990400,15.78,"cvd_ihd","80",1.14334001597051
111,990500,16.04,"cvd_ihd","80",1.14334001597051
111,990600,15.87,"cvd_ihd","80",1.14334001597051
113,30200,18.84,"cvd_ihd","80",1.16463601348682
113,30300,18.03,"cvd_ihd","80",1.15771294271945
113,30400,17.32,"cvd_ihd","80",1.15061539928992
113,30500,16.88,"cvd_ihd","80",1.15061539928992
113,30600,16.72,"cvd_ihd","80",1.15061539928992
113,30700,18.45,"cvd_ihd","80",1.15771294271945
113,30800,17.61,"cvd_ihd","80",1.15771294271945
113,30901,16.14,"cvd_ihd","80",1.14334001597051
113,30902,16.05,"cvd_ihd","80",1.14334001597051
113,31000,15.74,"cvd_ihd","80",1.14334001597051
113,31100,15.54,"cvd_ihd","80",1.14334001597051
113,31200,15.63,"cvd_ihd","80",1.14334001597051
115,40101,16.02,"cvd_ihd","80",1.14334001597051
115,40102,16,"cvd_ihd","80",1.14334001597051
115,40201,16.49,"cvd_ihd","80",1.14334001597051
115,40202,15.56,"cvd_ihd","80",1.14334001597051
115,40203,16.31,"cvd_ihd","80",1.14334001597051
115,40300,15.97,"cvd_ihd","80",1.14334001597051
115,40400,16.13,"cvd_ihd","80",1.14334001597051
115,40501,15.71,"cvd_ihd","80",1.14334001597051
115,40502,16.05,"cvd_ihd","80",1.14334001597051
117,30100,16.7,"cvd_ihd","80",1.15061539928992
117,30202,16.42,"cvd_ihd","80",1.14334001597051
117,30203,15.93,"cvd_ihd","80",1.14334001597051
117,30204,15.97,"cvd_ihd","80",1.14334001597051
117,30205,17.06,"cvd_ihd","80",1.15061539928992
117,30303,17.46,"cvd_ihd","80",1.15061539928992
117,30304,17.66,"cvd_ihd","80",1.15771294271945
117,30305,17.32,"cvd_ihd","80",1.15061539928992
117,30306,18.09,"cvd_ihd","80",1.15771294271945
117,30307,16.13,"cvd_ihd","80",1.14334001597051
117,30312,16.68,"cvd_ihd","80",1.15061539928992
117,30313,17.43,"cvd_ihd","80",1.15061539928992
117,30314,19.09,"cvd_ihd","80",1.16463601348682
117,30315,17.68,"cvd_ihd","80",1.15771294271945
117,30316,17.83,"cvd_ihd","80",1.15771294271945
117,30317,18.25,"cvd_ihd","80",1.15771294271945
117,30318,18.29,"cvd_ihd","80",1.15771294271945
117,30319,18.36,"cvd_ihd","80",1.15771294271945
117,30320,17.56,"cvd_ihd","80",1.15771294271945
117,30330,17.18,"cvd_ihd","80",1.15061539928992
117,30331,16.8,"cvd_ihd","80",1.15061539928992
117,30403,16.47,"cvd_ihd","80",1.14334001597051
117,30404,16.89,"cvd_ihd","80",1.15061539928992
117,30500,17,"cvd_ihd","80",1.15061539928992
117,30604,17.15,"cvd_ihd","80",1.15061539928992
117,30605,17.22,"cvd_ihd","80",1.15061539928992
117,30607,17.38,"cvd_ihd","80",1.15061539928992
117,30608,17.36,"cvd_ihd","80",1.15061539928992
117,30609,16.76,"cvd_ihd","80",1.15061539928992
117,30701,16.99,"cvd_ihd","80",1.15061539928992
117,30702,17,"cvd_ihd","80",1.15061539928992
117,30800,16.81,"cvd_ihd","80",1.15061539928992
119,991100,14.6,"cvd_ihd","80",1.13588342553348
119,991200,14.9,"cvd_ihd","80",1.13588342553348
119,991300,14.98,"cvd_ihd","80",1.13588342553348
119,991500,14.55,"cvd_ihd","80",1.13588342553348
119,991600,14.16,"cvd_ihd","80",1.12824226075107
121,10100,16.23,"cvd_ihd","80",1.14334001597051
121,10200,16.14,"cvd_ihd","80",1.14334001597051
121,10300,15.91,"cvd_ihd","80",1.14334001597051
121,10400,15.64,"cvd_ihd","80",1.14334001597051
121,10500,16.58,"cvd_ihd","80",1.15061539928992
121,10600,16.61,"cvd_ihd","80",1.15061539928992
121,10700,16.72,"cvd_ihd","80",1.15061539928992
121,10900,17.1,"cvd_ihd","80",1.15061539928992
121,11000,16.34,"cvd_ihd","80",1.14334001597051
121,11100,16.09,"cvd_ihd","80",1.14334001597051
121,11200,16.1,"cvd_ihd","80",1.14334001597051
121,11300,16.8,"cvd_ihd","80",1.15061539928992
121,11400,16.54,"cvd_ihd","80",1.15061539928992
121,11500,16.48,"cvd_ihd","80",1.14334001597051
121,11600,15.9,"cvd_ihd","80",1.14334001597051
121,11700,16.77,"cvd_ihd","80",1.15061539928992
121,11800,17.58,"cvd_ihd","80",1.15771294271945
121,11900,17.64,"cvd_ihd","80",1.15771294271945
121,12000,16.03,"cvd_ihd","80",1.14334001597051
123,991900,15.96,"cvd_ihd","80",1.14334001597051
123,992000,16.13,"cvd_ihd","80",1.14334001597051
123,992100,15.81,"cvd_ihd","80",1.14334001597051
123,992200,16.34,"cvd_ihd","80",1.14334001597051
123,992300,16.44,"cvd_ihd","80",1.14334001597051
123,992400,15.6,"cvd_ihd","80",1.14334001597051
123,992500,16.09,"cvd_ihd","80",1.14334001597051
123,992600,15.28,"cvd_ihd","80",1.13588342553348
123,992700,15.68,"cvd_ihd","80",1.14334001597051
125,10101,17.15,"cvd_ihd","80",1.15061539928992
125,10102,16.67,"cvd_ihd","80",1.15061539928992
125,10103,16.06,"cvd_ihd","80",1.14334001597051
125,10201,16.18,"cvd_ihd","80",1.14334001597051
125,10202,16.29,"cvd_ihd","80",1.14334001597051
125,10203,16.76,"cvd_ihd","80",1.15061539928992
125,10204,16.65,"cvd_ihd","80",1.15061539928992
125,10301,15.93,"cvd_ihd","80",1.14334001597051
125,10302,15.82,"cvd_ihd","80",1.14334001597051
125,10303,15.89,"cvd_ihd","80",1.14334001597051
125,10403,18.11,"cvd_ihd","80",1.15771294271945
125,10404,18.57,"cvd_ihd","80",1.16463601348682
125,10405,16.97,"cvd_ihd","80",1.15061539928992
125,10406,17.29,"cvd_ihd","80",1.15061539928992
125,10407,17.96,"cvd_ihd","80",1.15771294271945
125,10500,16.74,"cvd_ihd","80",1.15061539928992
125,10601,16.33,"cvd_ihd","80",1.14334001597051
125,10602,15.76,"cvd_ihd","80",1.14334001597051
