"label_cause","censMeta.variable","pafs","Census_Region"
"resp_copd","PCT012K062",0.0233317163900536,1
"resp_copd","PCT012K061",0.0120621572758324,1
"resp_copd","PCT012K068",0.0186474160117639,1
"resp_copd","PCT012K067",0.0206102615062711,1
"resp_copd","PCT012K066",0.0396960421402831,1
"resp_copd","PCT012K065",0.0186489531987292,1
"resp_copd","PCT012K059",0.0245312741928144,1
"resp_copd","PCT012K058",0.023239690285546,1
"resp_copd","PCT012K053",0.0181663744375927,1
"resp_copd","PCT012K052",0.0134935793720165,1
"resp_copd","PCT012K051",0.021255975416176,1
"resp_copd","PCT012K050",0.0183204270612679,1
"resp_copd","PCT012K057",0.0163587668113073,1
"resp_copd","PCT012K056",NA,1
"resp_copd","PCT012K055",0.0195724279427598,1
"resp_copd","PCT012K054",0.0213100740378797,1
"resp_copd","PCT012K093",0,1
"resp_copd","PCT012K092",0,1
"resp_copd","PCT012K091",0,1
"resp_copd","PCT012K090",0,1
"resp_copd","PCT012K097",0,1
"resp_copd","PCT012K096",0,1
"resp_copd","PCT012K095",NA,1
"resp_copd","PCT012K094",0.113531327477783,1
"resp_copd","PCT012K099",0,1
"resp_copd","PCT012K098",0,1
"resp_copd","PCT012K127",0.0160610018273096,1
"resp_copd","PCT012K126",0.0200812408778356,1
"resp_copd","PCT012K125",0.0127517247578797,1
"resp_copd","PCT012K124",0.0210908028067804,1
"resp_copd","PCT012K129",0.02028119104125,1
"resp_copd","PCT012K128",0.0239455028139572,1
"resp_copd","PCT012K123",0.0214759471479333,1
"resp_copd","PCT012K122",NA,1
"resp_copd","PCT012K121",0.0174921496851005,1
"resp_copd","PCT012K120",0.0219344695849358,1
"resp_copd","PCT012K116",0.0148450552226096,1
"resp_copd","PCT012K115",0.0193389955625789,1
"resp_copd","PCT012K114",0.00570962109657801,1
"resp_copd","PCT012K113",0.0201175328945252,1
"resp_copd","PCT012K119",0.0268370745415896,1
"resp_copd","PCT012K118",0.0131400458501532,1
"resp_copd","PCT012K117",0.0129670220412565,1
"resp_copd","PCT012K112",0.0110843947923557,1
"resp_copd","PCT012K111",0.0250498414417602,1
"resp_copd","PCT012K110",0.0203294442688797,1
"resp_copd","PCT012K105",0,1
"resp_copd","PCT012K104",0,1
"resp_copd","PCT012K103",0,1
"resp_copd","PCT012K102",0,1
"resp_copd","PCT012K109",NA,1
"resp_copd","PCT012K108",0.0147601587151072,1
"resp_copd","PCT012K107",0.0168913329178993,1
"resp_copd","PCT012K101",0.158675177222335,1
"resp_copd","PCT012K100",0,1
"resp_copd","PCT012K006",0.0228134945428673,1
"resp_copd","PCT012K005",0.0233746854735763,1
